Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100802,2021-04-06,2021-04-09,Standard Class,CUST-5052,Customer 55,Consumer,United States,New York City,Texas,41069,Central,PROD-6633,Technology,Accessories,Product 311,217.23,5,0.2,-6.72
ORD-100803,2022-08-17,2022-08-18,Same Day,CUST-3324,Customer 104,Home Office,United States,Houston,California,59931,East,PROD-1726,Furniture,Furnishings,Product 154,933.57,9,0.1,135.2
ORD-100804,2023-03-08,2023-03-10,Same Day,CUST-4468,Customer 559,Home Office,United States,Miami,Texas,22432,South,PROD-4007,Technology,Copiers,Product 92,93.2,2,0.1,-4.48
ORD-100805,2022-11-16,2022-11-21,First Class,CUST-8024,Customer 290,Corporate,United States,Chicago,Texas,79665,Central,PROD-7622,Furniture,Chairs,Product 224,351.49,8,0.05,8.77
ORD-100806,2024-02-15,2024-02-22,Second Class,CUST-4013,Customer 877,Corporate,United States,Los Angeles,New York,20315,East,PROD-2131,Furniture,Tables,Product 200,870.49,8,0.0,218.83
ORD-100807,2023-10-02,2023-10-05,Second Class,CUST-7021,Customer 180,Consumer,United States,Chicago,New York,49219,Central,PROD-6013,Furniture,Tables,Product 347,642.15,4,0.2,28.27
ORD-100808,2023-08-22,2023-08-29,Same Day,CUST-2609,Customer 568,Corporate,United States,Chicago,Texas,17969,Central,PROD-7503,Technology,Phones,Product 78,594.26,2,0.1,93.21
ORD-100809,2023-06-25,2023-06-29,First Class,CUST-5086,Customer 287,Corporate,United States,Los Angeles,Texas,62310,East,PROD-6761,Office Supplies,Accessories,Product 357,889.31,7,0.1,84.74
ORD-100810,2022-08-15,2022-08-21,Same Day,CUST-8367,Customer 273,Corporate,United States,New York City,California,73250,East,PROD-2619,Office Supplies,Accessories,Product 350,246.26,6,0.2,-13.5
ORD-100811,2023-01-23,2023-01-28,Second Class,CUST-7645,Customer 145,Consumer,United States,New York City,Illinois,52356,West,PROD-8351,Technology,Machines,Product 499,285.44,3,0.05,10.12
ORD-100812,2023-02-07,2023-02-11,Second Class,CUST-4133,Customer 354,Corporate,United States,Miami,Texas,30688,South,PROD-6005,Furniture,Tables,Product 400,280.61,8,0.0,35.68
ORD-100813,2022-10-14,2022-10-16,First Class,CUST-5429,Customer 466,Home Office,United States,Chicago,Illinois,14312,South,PROD-4245,Technology,Machines,Product 1,541.27,8,0.1,64.64
ORD-100814,2022-03-30,2022-04-06,Second Class,CUST-3235,Customer 555,Consumer,United States,Miami,Florida,28152,West,PROD-7565,Technology,Copiers,Product 52,828.95,6,0.05,71.1
ORD-100815,2024-03-11,2024-03-12,Same Day,CUST-4379,Customer 599,Corporate,United States,Miami,California,85994,South,PROD-5770,Office Supplies,Binders,Product 411,163.07,8,0.2,-1.58
ORD-100816,2021-05-07,2021-05-10,Standard Class,CUST-3847,Customer 469,Consumer,United States,New York City,Florida,72913,East,PROD-1153,Technology,Accessories,Product 216,629.68,3,0.0,115.76
ORD-100817,2022-12-09,2022-12-15,Same Day,CUST-7850,Customer 906,Consumer,United States,New York City,Florida,29768,West,PROD-1142,Technology,Phones,Product 201,772.78,2,0.05,17.92
ORD-100818,2024-01-11,2024-01-12,First Class,CUST-6916,Customer 954,Corporate,United States,Miami,New York,82697,South,PROD-4800,Office Supplies,Paper,Product 77,863.03,3,0.2,-77.0
ORD-100819,2023-03-17,2023-03-20,Second Class,CUST-4438,Customer 27,Corporate,United States,Chicago,Texas,92718,West,PROD-6778,Office Supplies,Accessories,Product 413,850.39,4,0.05,57.52
ORD-100820,2022-03-22,2022-03-29,Second Class,CUST-7109,Customer 679,Corporate,United States,New York City,New York,20512,East,PROD-6362,Office Supplies,Binders,Product 226,191.04,7,0.05,25.76
ORD-100821,2023-06-27,2023-07-02,First Class,CUST-3578,Customer 433,Home Office,United States,Miami,Illinois,26545,South,PROD-3167,Furniture,Bookcases,Product 230,347.75,5,0.0,86.6
ORD-100822,2024-11-21,2024-11-26,Standard Class,CUST-6183,Customer 353,Corporate,United States,Chicago,California,61147,Central,PROD-7674,Furniture,Chairs,Product 441,420.08,3,0.0,48.49
ORD-100823,2021-07-10,2021-07-14,First Class,CUST-8438,Customer 56,Corporate,United States,Los Angeles,Florida,39029,West,PROD-2736,Technology,Accessories,Product 268,572.98,6,0.05,13.79
ORD-100824,2022-10-22,2022-10-29,First Class,CUST-7493,Customer 741,Corporate,United States,New York City,Illinois,78299,Central,PROD-8675,Office Supplies,Storage,Product 145,240.67,1,0.1,38.85
ORD-100825,2022-02-09,2022-02-14,Second Class,CUST-2461,Customer 81,Corporate,United States,Miami,Florida,67764,East,PROD-6980,Furniture,Bookcases,Product 163,353.53,2,0.05,43.34
ORD-100826,2021-07-08,2021-07-13,Same Day,CUST-4740,Customer 711,Home Office,United States,Chicago,Illinois,41131,West,PROD-1084,Furniture,Bookcases,Product 14,161.91,6,0.0,22.42
ORD-100827,2024-07-06,2024-07-11,Standard Class,CUST-2767,Customer 492,Home Office,United States,Houston,Florida,82427,Central,PROD-8063,Office Supplies,Storage,Product 303,460.51,10,0.05,59.45
ORD-100828,2022-01-28,2022-02-02,Same Day,CUST-3109,Customer 804,Corporate,United States,Chicago,Illinois,60824,South,PROD-6511,Furniture,Tables,Product 302,863.14,3,0.05,162.58
ORD-100829,2023-09-13,2023-09-20,Second Class,CUST-1050,Customer 688,Consumer,United States,Los Angeles,Illinois,56877,South,PROD-7548,Technology,Accessories,Product 206,510.02,1,0.0,63.93
ORD-100830,2024-10-16,2024-10-21,Same Day,CUST-3335,Customer 863,Home Office,United States,Houston,California,70553,Central,PROD-5125,Office Supplies,Storage,Product 392,77.61,8,0.1,10.93
ORD-100831,2024-04-09,2024-04-14,First Class,CUST-7876,Customer 482,Consumer,United States,Miami,California,73869,Central,PROD-9183,Technology,Copiers,Product 159,409.83,2,0.0,90.99
ORD-100832,2021-05-28,2021-05-31,First Class,CUST-9562,Customer 747,Corporate,United States,New York City,Florida,38962,Central,PROD-8411,Technology,Phones,Product 405,950.73,2,0.1,151.11
ORD-100833,2022-01-17,2022-01-18,Second Class,CUST-8452,Customer 842,Consumer,United States,Miami,Illinois,98474,Central,PROD-8089,Technology,Accessories,Product 456,286.97,2,0.1,8.94
ORD-100834,2021-08-22,2021-08-28,Standard Class,CUST-5872,Customer 922,Home Office,United States,Los Angeles,Florida,71228,Central,PROD-2960,Furniture,Furnishings,Product 306,282.87,8,0.0,27.97
ORD-100835,2023-05-03,2023-05-05,Same Day,CUST-8551,Customer 637,Consumer,United States,Chicago,New York,11113,West,PROD-4250,Office Supplies,Paper,Product 214,551.65,6,0.0,66.22
ORD-100836,2021-07-28,2021-08-01,Second Class,CUST-2942,Customer 612,Corporate,United States,Houston,Illinois,62340,South,PROD-7870,Furniture,Furnishings,Product 318,589.86,3,0.05,43.7
ORD-100837,2024-10-15,2024-10-17,First Class,CUST-4817,Customer 1000,Home Office,United States,Los Angeles,Illinois,28667,South,PROD-7275,Technology,Copiers,Product 401,933.72,4,0.0,68.81
ORD-100838,2022-09-19,2022-09-23,Second Class,CUST-7712,Customer 530,Consumer,United States,Miami,Texas,87015,East,PROD-6815,Furniture,Furnishings,Product 60,672.1,1,0.05,30.09
ORD-100839,2024-12-20,2024-12-25,Standard Class,CUST-1424,Customer 595,Home Office,United States,Chicago,New York,89187,East,PROD-7866,Technology,Machines,Product 250,298.11,9,0.0,67.33
ORD-100840,2022-01-03,2022-01-06,Standard Class,CUST-6429,Customer 713,Consumer,United States,Los Angeles,Texas,79450,East,PROD-1575,Technology,Phones,Product 203,291.41,6,0.1,-13.92
ORD-100841,2024-06-13,2024-06-16,Second Class,CUST-5485,Customer 709,Home Office,United States,Chicago,Illinois,67948,West,PROD-1990,Furniture,Furnishings,Product 127,956.8,9,0.2,32.48
ORD-100842,2024-08-08,2024-08-13,Same Day,CUST-1075,Customer 446,Corporate,United States,New York City,California,71809,West,PROD-5460,Furniture,Bookcases,Product 149,630.2,7,0.0,57.96
ORD-100843,2023-01-11,2023-01-12,Standard Class,CUST-3095,Customer 638,Home Office,United States,Los Angeles,Illinois,13724,South,PROD-6094,Furniture,Bookcases,Product 440,945.12,4,0.2,-94.39
ORD-100844,2022-02-27,2022-03-01,Same Day,CUST-8047,Customer 847,Corporate,United States,Miami,Illinois,62351,West,PROD-9444,Furniture,Chairs,Product 332,717.08,9,0.2,10.28
ORD-100845,2022-02-09,2022-02-11,Same Day,CUST-8802,Customer 783,Consumer,United States,Miami,Texas,77729,East,PROD-7579,Technology,Phones,Product 255,432.71,9,0.0,76.57
ORD-100846,2024-05-19,2024-05-20,First Class,CUST-4040,Customer 916,Corporate,United States,New York City,New York,12417,East,PROD-3700,Office Supplies,Paper,Product 199,332.18,9,0.05,59.25
ORD-100847,2021-12-12,2021-12-15,First Class,CUST-9206,Customer 641,Home Office,United States,Miami,New York,40943,East,PROD-7702,Office Supplies,Paper,Product 242,790.55,8,0.0,73.64
ORD-100848,2021-10-04,2021-10-10,Second Class,CUST-5136,Customer 518,Corporate,United States,Los Angeles,New York,42177,West,PROD-9333,Furniture,Chairs,Product 96,309.36,6,0.0,66.67
ORD-100849,2024-10-01,2024-10-05,Same Day,CUST-9482,Customer 681,Consumer,United States,Miami,California,69337,West,PROD-1382,Office Supplies,Binders,Product 195,169.8,1,0.2,-4.49
ORD-100850,2021-03-25,2021-03-30,Second Class,CUST-2022,Customer 773,Consumer,United States,Chicago,Florida,11429,South,PROD-3605,Office Supplies,Accessories,Product 280,865.23,1,0.2,-113.1
ORD-100851,2021-12-29,2021-12-31,First Class,CUST-6068,Customer 910,Corporate,United States,Houston,Illinois,31704,East,PROD-8466,Technology,Machines,Product 64,233.77,2,0.1,36.1
ORD-100852,2024-01-02,2024-01-09,Second Class,CUST-5205,Customer 303,Home Office,United States,Chicago,Florida,43566,West,PROD-3311,Technology,Accessories,Product 358,159.36,10,0.05,33.63
ORD-100853,2022-03-13,2022-03-20,Same Day,CUST-6346,Customer 564,Home Office,United States,Los Angeles,New York,46091,East,PROD-9222,Furniture,Tables,Product 83,186.03,10,0.2,-1.93
ORD-100854,2021-07-09,2021-07-11,Same Day,CUST-2244,Customer 576,Consumer,United States,Chicago,California,93787,West,PROD-9952,Technology,Machines,Product 265,564.32,6,0.1,103.42
ORD-100855,2022-12-11,2022-12-12,Second Class,CUST-2305,Customer 423,Consumer,United States,New York City,Texas,28776,Central,PROD-4451,Office Supplies,Paper,Product 458,744.53,3,0.0,188.66
ORD-100856,2022-03-18,2022-03-22,Second Class,CUST-3857,Customer 456,Home Office,United States,Miami,New York,75849,South,PROD-2069,Office Supplies,Accessories,Product 163,237.73,6,0.0,46.98
ORD-100857,2022-04-03,2022-04-06,First Class,CUST-1606,Customer 795,Home Office,United States,Houston,Illinois,11065,West,PROD-9359,Office Supplies,Storage,Product 445,803.36,5,0.1,96.19
ORD-100858,2024-07-21,2024-07-26,First Class,CUST-6208,Customer 302,Consumer,United States,Houston,California,99738,West,PROD-8604,Office Supplies,Accessories,Product 185,104.47,4,0.05,23.3
ORD-100859,2022-05-29,2022-06-01,Same Day,CUST-4799,Customer 229,Corporate,United States,Houston,Florida,68488,West,PROD-4955,Office Supplies,Binders,Product 314,550.29,1,0.1,18.08
ORD-100860,2021-11-30,2021-12-05,Second Class,CUST-5855,Customer 525,Corporate,United States,Chicago,California,99128,South,PROD-7362,Technology,Machines,Product 99,45.0,8,0.0,5.78
ORD-100861,2024-09-22,2024-09-25,Same Day,CUST-7291,Customer 893,Corporate,United States,Miami,Texas,22204,South,PROD-5226,Technology,Phones,Product 208,393.53,1,0.05,75.6
ORD-100862,2021-06-07,2021-06-11,Standard Class,CUST-4786,Customer 571,Corporate,United States,Miami,Florida,80818,South,PROD-9339,Furniture,Bookcases,Product 395,110.8,3,0.05,1.29
ORD-100863,2023-08-01,2023-08-03,Second Class,CUST-9620,Customer 789,Home Office,United States,New York City,Illinois,34685,West,PROD-9273,Furniture,Furnishings,Product 46,821.31,2,0.0,75.77
ORD-100864,2021-01-29,2021-02-04,Standard Class,CUST-8730,Customer 94,Consumer,United States,Los Angeles,Texas,60636,West,PROD-9162,Furniture,Tables,Product 168,332.49,8,0.1,-1.47
ORD-100865,2023-03-23,2023-03-24,Second Class,CUST-1943,Customer 143,Consumer,United States,Miami,Florida,93304,South,PROD-5415,Office Supplies,Accessories,Product 149,635.87,5,0.2,61.74
ORD-100866,2024-04-21,2024-04-27,Standard Class,CUST-4970,Customer 934,Consumer,United States,Houston,California,47593,West,PROD-3872,Technology,Phones,Product 450,228.2,6,0.1,34.77
ORD-100867,2023-10-22,2023-10-28,First Class,CUST-7560,Customer 470,Consumer,United States,Miami,California,92613,South,PROD-8374,Technology,Phones,Product 278,833.6,6,0.1,135.07
ORD-100868,2022-04-21,2022-04-26,Second Class,CUST-8344,Customer 215,Home Office,United States,Chicago,Texas,45209,Central,PROD-1883,Technology,Copiers,Product 368,922.41,10,0.05,147.91
ORD-100869,2021-08-09,2021-08-14,Same Day,CUST-5741,Customer 595,Home Office,United States,New York City,California,60982,East,PROD-9116,Furniture,Tables,Product 85,458.72,4,0.05,33.22
ORD-100870,2023-07-29,2023-08-05,Standard Class,CUST-4499,Customer 250,Consumer,United States,Chicago,Texas,83820,Central,PROD-5162,Technology,Machines,Product 407,810.82,3,0.0,208.25
ORD-100871,2022-02-05,2022-02-10,Second Class,CUST-6158,Customer 135,Home Office,United States,Los Angeles,New York,84821,East,PROD-2395,Furniture,Bookcases,Product 476,160.24,4,0.1,1.69
ORD-100872,2021-03-17,2021-03-23,First Class,CUST-8666,Customer 306,Corporate,United States,Los Angeles,Illinois,99992,Central,PROD-7269,Office Supplies,Accessories,Product 134,899.89,4,0.05,151.64
ORD-100873,2023-06-23,2023-06-26,Same Day,CUST-8445,Customer 423,Corporate,United States,Los Angeles,Florida,13721,South,PROD-5484,Office Supplies,Accessories,Product 294,603.12,4,0.1,58.37
ORD-100874,2022-06-02,2022-06-09,Second Class,CUST-3798,Customer 582,Home Office,United States,Los Angeles,Texas,36641,West,PROD-1047,Technology,Copiers,Product 157,42.25,1,0.2,-6.34
ORD-100875,2023-07-26,2023-07-27,Same Day,CUST-2518,Customer 854,Consumer,United States,Chicago,New York,93384,South,PROD-2489,Furniture,Tables,Product 218,308.0,1,0.1,55.65
ORD-100876,2023-12-25,2023-12-29,Same Day,CUST-1621,Customer 418,Home Office,United States,Houston,Texas,24775,West,PROD-9295,Furniture,Chairs,Product 123,776.29,4,0.2,-54.23
ORD-100877,2023-08-04,2023-08-06,Standard Class,CUST-3825,Customer 407,Home Office,United States,Chicago,California,57810,East,PROD-2002,Technology,Copiers,Product 50,176.2,8,0.0,26.3
ORD-100878,2021-03-02,2021-03-09,Same Day,CUST-3163,Customer 119,Home Office,United States,Chicago,California,61167,Central,PROD-2109,Furniture,Bookcases,Product 262,74.39,1,0.1,5.78
ORD-100879,2021-11-24,2021-11-25,Second Class,CUST-1866,Customer 38,Corporate,United States,Miami,Florida,44604,Central,PROD-9237,Furniture,Tables,Product 272,87.55,7,0.0,5.63
ORD-100880,2023-05-05,2023-05-12,First Class,CUST-3246,Customer 384,Consumer,United States,Miami,Texas,82498,Central,PROD-2831,Furniture,Bookcases,Product 73,133.01,3,0.2,8.43
ORD-100881,2023-05-03,2023-05-09,First Class,CUST-5174,Customer 734,Home Office,United States,Miami,Texas,46546,South,PROD-8719,Furniture,Furnishings,Product 182,627.33,3,0.2,54.86
ORD-100882,2022-02-07,2022-02-12,Second Class,CUST-4082,Customer 41,Corporate,United States,Houston,Illinois,72447,West,PROD-8791,Furniture,Bookcases,Product 203,350.21,4,0.0,53.32
ORD-100883,2022-12-06,2022-12-09,First Class,CUST-9519,Customer 769,Corporate,United States,Miami,New York,43048,South,PROD-1129,Furniture,Furnishings,Product 360,532.62,9,0.1,-16.86
ORD-100884,2021-12-08,2021-12-15,Same Day,CUST-1277,Customer 259,Corporate,United States,Los Angeles,New York,26735,East,PROD-8102,Office Supplies,Storage,Product 197,766.36,2,0.05,120.16
ORD-100885,2022-08-23,2022-08-26,Second Class,CUST-6549,Customer 877,Home Office,United States,Houston,California,74683,South,PROD-1148,Office Supplies,Binders,Product 91,975.93,10,0.0,223.87
ORD-100886,2024-09-30,2024-10-02,Same Day,CUST-7257,Customer 136,Consumer,United States,New York City,Florida,56604,Central,PROD-4161,Technology,Machines,Product 415,336.83,6,0.05,40.75
ORD-100887,2024-02-28,2024-03-02,Same Day,CUST-7786,Customer 769,Consumer,United States,Chicago,Texas,66707,Central,PROD-9701,Furniture,Furnishings,Product 278,317.33,8,0.2,18.59
ORD-100888,2024-02-02,2024-02-07,Standard Class,CUST-2958,Customer 337,Home Office,United States,New York City,Illinois,77811,South,PROD-3707,Furniture,Chairs,Product 115,887.96,8,0.2,-70.25
ORD-100889,2024-08-02,2024-08-08,First Class,CUST-4836,Customer 331,Consumer,United States,Miami,Illinois,12524,Central,PROD-6743,Office Supplies,Paper,Product 232,393.9,10,0.0,40.83
ORD-100890,2021-03-11,2021-03-15,Standard Class,CUST-6734,Customer 800,Home Office,United States,Chicago,Florida,87327,East,PROD-2844,Office Supplies,Storage,Product 37,276.77,9,0.2,1.45
ORD-100891,2022-07-03,2022-07-10,Same Day,CUST-5791,Customer 1,Home Office,United States,Houston,Florida,39825,West,PROD-1082,Office Supplies,Binders,Product 71,305.39,1,0.05,28.83
ORD-100892,2021-04-28,2021-05-01,Same Day,CUST-6466,Customer 204,Home Office,United States,Houston,Illinois,72884,South,PROD-6709,Furniture,Tables,Product 97,952.06,6,0.0,78.32
ORD-100893,2022-03-05,2022-03-07,Standard Class,CUST-5161,Customer 120,Corporate,United States,Miami,Texas,91645,South,PROD-1085,Furniture,Bookcases,Product 167,725.31,3,0.0,38.75
ORD-100894,2021-10-14,2021-10-19,First Class,CUST-8892,Customer 732,Corporate,United States,Chicago,New York,27978,Central,PROD-4704,Furniture,Bookcases,Product 177,117.02,3,0.1,2.03
ORD-100895,2022-02-07,2022-02-12,Standard Class,CUST-9051,Customer 997,Consumer,United States,Houston,New York,45076,West,PROD-5768,Office Supplies,Storage,Product 402,183.89,10,0.2,-11.57
ORD-100896,2024-10-16,2024-10-19,Standard Class,CUST-3679,Customer 78,Consumer,United States,Miami,Texas,58058,East,PROD-5438,Office Supplies,Paper,Product 205,768.95,6,0.05,59.69
ORD-100897,2023-11-01,2023-11-05,Standard Class,CUST-4308,Customer 647,Home Office,United States,Houston,Illinois,24698,South,PROD-4468,Furniture,Tables,Product 452,55.18,7,0.0,3.05
ORD-100898,2021-10-20,2021-10-25,Second Class,CUST-5216,Customer 297,Corporate,United States,Miami,Florida,79794,West,PROD-1525,Office Supplies,Paper,Product 20,310.82,3,0.2,-34.73
ORD-100899,2021-04-03,2021-04-08,Second Class,CUST-6476,Customer 577,Consumer,United States,Los Angeles,Texas,14145,Central,PROD-4692,Office Supplies,Binders,Product 425,127.33,8,0.2,-8.9
ORD-100900,2024-08-21,2024-08-28,Standard Class,CUST-8324,Customer 46,Consumer,United States,Houston,California,53293,West,PROD-5183,Furniture,Furnishings,Product 152,897.19,10,0.0,226.79
ORD-100901,2024-04-14,2024-04-16,Standard Class,CUST-3289,Customer 87,Consumer,United States,Houston,Illinois,36970,West,PROD-6858,Furniture,Bookcases,Product 428,887.53,5,0.0,138.54
ORD-100902,2022-08-06,2022-08-07,Same Day,CUST-5747,Customer 933,Home Office,United States,Miami,California,75368,South,PROD-6065,Furniture,Tables,Product 4,730.24,3,0.05,101.49
